0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
0.0,0.0,0.6796890497207642,-0.238691970705986,1.2413667440414429,-0.9181718826293944,1.4048669338226318,-1.702565312385559,1.4118274450302124,-2.3631770610809326,0.8841126561164856,-1.6453869342803955,0.9226449728012084,-2.107313394546509,0.8074894547462463,-1.5585558414459229,0.7327010631561279,-1.0471181869506836,0.4860260188579559,-1.69661283493042,0.5121660828590393,-2.1505467891693115,0.4464847147464752,-1.450896382331848,0.4179131090641022,-0.9084749817848206,0.1118852943181991,-1.6646981239318848,0.1087662950158119,-2.126392364501953,0.1197847723960876,-1.4025042057037354,0.1435264647006988,-0.8792430758476257,-0.273780345916748,-1.5508813858032229,-0.2528392076492309,-1.9409704208374023,-0.1911648362874984,-1.4179941415786743,-0.1323458403348922,-1.016100525856018,A
0.0,0.0,0.6840628981590271,-0.2425251305103302,1.248496413230896,-0.925903856754303,1.4104962348937988,-1.712534785270691,1.4128971099853516,-2.3766133785247803,0.8885574340820312,-1.658187985420227,0.9287118315696716,-2.116130828857422,0.810004472732544,-1.5618219375610352,0.7329174876213074,-1.045947790145874,0.4862639307975769,-1.7092231512069702,0.5151973366737366,-2.160485982894897,0.4448837339878082,-1.456912875175476,0.4137055277824402,-0.9103987216949464,0.1080509796738624,-1.6768922805786133,0.1069066524505615,-2.1308465003967285,0.1152405440807342,-1.404867172241211,0.1379686146974563,-0.8793511390686035,-0.2805639207363128,-1.563805103302002,-0.2593852281570434,-1.9597254991531368,-0.2001293152570724,-1.437226176261902,-0.1428297907114029,-1.0332880020141602,A
0.0,0.0,0.6858342885971069,-0.2428303211927414,1.250828742980957,-0.9262514710426332,1.411747932434082,-1.71355402469635,1.415064573287964,-2.378246784210205,0.8895323276519775,-1.6605887413024902,0.9288842678070068,-2.1183645725250244,0.8110318779945374,-1.5638622045516968,0.734317421913147,-1.0473566055297852,0.4860053360462188,-1.711531639099121,0.5152031183242798,-2.1620843410491943,0.4452858567237854,-1.4569982290267944,0.4138669669628143,-0.9103253483772278,0.1066209822893142,-1.678738355636597,0.1058093383908271,-2.133361339569092,0.1140083223581314,-1.406122803688049,0.1359932273626327,-0.8808205127716064,-0.2834238111972809,-1.564708232879639,-0.2618729174137115,-1.962102293968201,-0.2028682380914688,-1.4396415948867798,-0.1466171443462371,-1.03676176071167,A
0.0,0.0,0.6887936592102051,-0.2352362424135208,1.2636374235153198,-0.911310374736786,1.4296425580978394,-1.7056959867477417,1.4233922958374023,-2.378313541412353,0.906791627407074,-1.6489205360412598,0.9477973580360411,-2.1195549964904785,0.8204129338264465,-1.5653998851776123,0.7400726675987244,-1.0415725708007812,0.4986463487148285,-1.7067724466323853,0.5252613425254822,-2.168745517730713,0.4451167583465576,-1.465371012687683,0.4159375131130218,-0.9093809723854064,0.112330712378025,-1.6813433170318604,0.1084903329610824,-2.141165971755981,0.1077883243560791,-1.4073331356048584,0.1343775391578674,-0.8730676770210266,-0.2853729128837585,-1.5736526250839231,-0.2662599980831146,-1.9666088819503784,-0.2116787135601043,-1.4291999340057373,-0.1506587415933609,-1.0174680948257446,A
0.0,0.0,0.695576548576355,-0.2335755079984665,1.2764604091644287,-0.921028196811676,1.4445409774780271,-1.7196613550186155,1.4400690793991089,-2.3968122005462646,0.9166563749313354,-1.6639117002487185,0.9533755779266356,-2.131447553634644,0.8277428150177002,-1.5731335878372192,0.7496201395988464,-1.0441169738769531,0.5025011301040649,-1.7232390642166138,0.5307742357254028,-2.1847071647644043,0.4510612189769745,-1.4717607498168943,0.4181346297264099,-0.9083727598190308,0.1118537634611129,-1.6977373361587524,0.1117600351572036,-2.1619672775268555,0.109520599246025,-1.4206466674804688,0.1311991512775421,-0.878054678440094,-0.2890550196170807,-1.5906221866607666,-0.267031580209732,-1.986627578735352,-0.2144380956888198,-1.453089475631714,-0.157306358218193,-1.03956937789917,A
0.0,0.0,0.6923471689224243,-0.2407893240451812,1.2679070234298706,-0.9246981143951416,1.4360843896865845,-1.7197176218032837,1.4315119981765747,-2.396007776260376,0.9005813002586365,-1.6737236976623535,0.945103406906128,-2.128788471221924,0.8199450373649597,-1.5713063478469849,0.7385110855102539,-1.043473482131958,0.4902678430080414,-1.7317988872528076,0.5224372148513794,-2.183629035949707,0.444102793931961,-1.472673416137695,0.4118784964084625,-0.9112265706062316,0.1018069833517074,-1.7027312517166138,0.1035617217421531,-2.15857481956482,0.103065051138401,-1.419849514961243,0.1249697059392929,-0.8803566694259644,-0.2973171174526214,-1.59035062789917,-0.2728399038314819,-1.978389859199524,-0.2173538953065872,-1.4428850412368774,-0.1588725298643112,-1.0306415557861328,A
0.0,0.0,0.6948105692863464,-0.2330526858568191,1.277483582496643,-0.9201570749282836,1.4461194276809692,-1.7186447381973269,1.4383459091186523,-2.395536184310913,0.9058951139450072,-1.671386957168579,0.9520390033721924,-2.132934093475342,0.8273088932037354,-1.5760095119476318,0.7450075149536133,-1.047913908958435,0.4948771595954895,-1.7287849187850952,0.5310630798339844,-2.1823770999908447,0.4519585072994232,-1.4687162637710571,0.4171124398708343,-0.9088426232337952,0.1058902665972709,-1.6998168230056765,0.1108914464712143,-2.164281845092773,0.1088409200310707,-1.42242693901062,0.1277996450662613,-0.8837694525718689,-0.2945777177810669,-1.586378812789917,-0.267933577299118,-1.9799988269805908,-0.2136135995388031,-1.4418162107467651,-0.1585977971553802,-1.0301870107650757,A
0.0,0.0,0.6923424005508423,-0.2420601993799209,1.2643277645111084,-0.9249289631843568,1.429437518119812,-1.715395212173462,1.4245916604995728,-2.3838138580322266,0.8958964347839355,-1.6627225875854492,0.9447530508041382,-2.122188091278076,0.8238244652748108,-1.5641963481903076,0.745322585105896,-1.042312502861023,0.4904814660549164,-1.7201036214828491,0.5255177021026611,-2.167742967605591,0.4525305926799774,-1.455888032913208,0.4225980341434479,-0.9063050150871276,0.107327215373516,-1.6911556720733645,0.1127060055732727,-2.151435375213623,0.114825315773487,-1.4145410060882568,0.1360935419797897,-0.8830235004425049,-0.2869968712329864,-1.5779094696044922,-0.2606684565544128,-1.9641834497451784,-0.2036871910095214,-1.4304887056350708,-0.1467883288860321,-1.0233569145202637,A
0.0,0.0,0.6928343772888184,-0.2457180172204971,1.2622302770614624,-0.9246429204940796,1.4263298511505127,-1.714750051498413,1.422765851020813,-2.382417917251587,0.8947159647941589,-1.6607922315597534,0.941660463809967,-2.122493267059326,0.8221849203109741,-1.5645794868469238,0.7444986701011658,-1.0418015718460083,0.4898287951946258,-1.7168333530426023,0.5225775241851807,-2.168004274368286,0.4504495859146118,-1.4586460590362549,0.4213020503520965,-0.90690815448761,0.1072360351681709,-1.6872743368148804,0.110330618917942,-2.147429943084717,0.1132595092058181,-1.4120237827301023,0.1358625888824463,-0.8796669840812683,-0.2871812880039215,-1.5740766525268557,-0.2600010633468628,-1.9639217853546145,-0.2035072892904281,-1.4299601316452026,-0.1466778218746185,-1.0212963819503784,A
0.0,0.0,0.6882590651512146,-0.2408208698034286,1.2551932334899902,-0.9220811128616332,1.420262098312378,-1.7121906280517578,1.4165805578231812,-2.376905918121338,0.8921352028846741,-1.6577069759368896,0.9385656118392944,-2.1196537017822266,0.8189666271209717,-1.5602824687957764,0.7426908612251282,-1.043166160583496,0.489203929901123,-1.7123644351959229,0.522728443145752,-2.1643781661987305,0.4524867534637451,-1.45125412940979,0.4242974817752838,-0.905510663986206,0.1089213714003562,-1.6815375089645386,0.1111834794282913,-2.145138740539551,0.117190845310688,-1.406773805618286,0.1407783180475235,-0.8794789910316467,-0.283620536327362,-1.5664552450180054,-0.2562205791473388,-1.954472899436951,-0.1965816915035247,-1.4190542697906494,-0.1386280953884124,-1.0138394832611084,A
0.0,0.0,0.6863691210746765,-0.2420719414949417,1.251123070716858,-0.9214339852333068,1.4155209064483645,-1.7092206478118896,1.4118268489837646,-2.3712518215179443,0.8909457921981812,-1.6530364751815796,0.9364795088768004,-2.116356134414673,0.8161987066268921,-1.5580559968948364,0.7401765584945679,-1.0438687801361084,0.4895547330379486,-1.7078620195388794,0.5209344029426575,-2.160417556762696,0.4496299028396606,-1.448852777481079,0.4220929145812988,-0.9065405130386353,0.1107286810874939,-1.677944898605347,0.1111467853188514,-2.1405017375946045,0.1162057146430015,-1.404927372932434,0.140344426035881,-0.8814784288406372,-0.2803508341312408,-1.564212203025818,-0.2550526261329651,-1.95317804813385,-0.1967835277318954,-1.4198182821273804,-0.1387283951044082,-1.0171598196029663,A
0.0,0.0,0.6855852603912354,-0.2466426789760589,1.2500596046447754,-0.9244783520698548,1.4166022539138794,-1.7096223831176758,1.4099308252334597,-2.3734588623046875,0.8928874731063843,-1.6560105085372925,0.9362664818763732,-2.117764472961426,0.8164974451065063,-1.5616087913513184,0.7395926117897034,-1.0435588359832764,0.4906392693519592,-1.7129729986190796,0.5186505913734436,-2.163826942443848,0.4457646310329437,-1.455194354057312,0.418330579996109,-0.9082826972007751,0.1099903509020805,-1.684207797050476,0.1081164851784706,-2.137977600097656,0.1114823520183563,-1.404716730117798,0.1368571072816848,-0.8797627687454224,-0.2820317447185516,-1.5719157457351685,-0.258781373500824,-1.9535715579986568,-0.2012206017971038,-1.4212671518325806,-0.1412355750799179,-1.0196073055267334,A
0.0,0.0,0.6861848831176758,-0.2477438598871231,1.2492443323135376,-0.9267244338989258,1.4138500690460205,-1.71219003200531,1.4080220460891724,-2.375862836837769,0.8911280035972595,-1.6549557447433472,0.9343380928039552,-2.1172478199005127,0.8145448565483093,-1.560878038406372,0.7386155128479004,-1.0428788661956787,0.4885880947113037,-1.7113064527511597,0.5170850157737732,-2.161991596221924,0.444383293390274,-1.4545984268188477,0.4176183938980102,-0.9086104035377502,0.1071612685918808,-1.682275414466858,0.1056406125426292,-2.1370444297790527,0.1093013063073158,-1.4043978452682495,0.1351216435432434,-0.8792126774787903,-0.2859185338020324,-1.5698069334030151,-0.2623695731163025,-1.9542757272720337,-0.2045359313488006,-1.4218474626541138,-0.1446525901556015,-1.0185534954071045,A
0.0,0.0,0.6863507628440857,-0.2367543280124664,1.2541368007659912,-0.9191610813140868,1.4206368923187256,-1.7072633504867554,1.4142177104949951,-2.37219762802124,0.8972507119178772,-1.6504889726638794,0.9408113360404968,-2.114027500152588,0.816471517086029,-1.5578769445419312,0.7391738295555115,-1.0410184860229492,0.4944467842578888,-1.708108901977539,0.5242021083831787,-2.1622121334075928,0.4475135803222656,-1.453527331352234,0.4193632900714874,-0.907806396484375,0.113525815308094,-1.681043028831482,0.1122100427746772,-2.141456127166748,0.1126834526658058,-1.4056575298309326,0.1376310437917709,-0.8791289329528809,-0.2785928547382355,-1.5707192420959473,-0.2560649514198303,-1.9550706148147583,-0.201217234134674,-1.4188861846923828,-0.1415622979402542,-1.014098882675171,A
0.0,0.0,0.6896458268165588,-0.2354498505592346,1.2570370435714722,-0.9209977388381958,1.4232298135757446,-1.711669683456421,1.4179205894470217,-2.378147602081299,0.8998724222183228,-1.6537609100341797,0.9415296316146852,-2.1168136596679688,0.8170490264892578,-1.5591007471084597,0.7406145930290222,-1.0406575202941897,0.4955456554889679,-1.7117689847946167,0.5232400298118591,-2.1664822101593018,0.4472634494304657,-1.455330729484558,0.4197311103343963,-0.9076363444328308,0.1136543005704879,-1.6846442222595217,0.1105708628892898,-2.1446359157562256,0.1114210411906242,-1.4070569276809692,0.1367038488388061,-0.8794898390769958,-0.2790214419364929,-1.57438063621521,-0.2587920129299164,-1.9586986303329468,-0.2038779556751251,-1.4237045049667358,-0.1433981955051422,-1.0192999839782717,A
0.0,0.0,0.6920595765113831,-0.2501526474952698,1.2571736574172974,-0.9284519553184508,1.4269003868103027,-1.7137986421585083,1.4214718341827393,-2.38247013092041,0.8936800956726074,-1.661232590675354,0.9359679222106934,-2.120396614074707,0.8105779886245728,-1.565510630607605,0.7325003147125244,-1.0435870885849,0.4866521954536438,-1.719695210456848,0.5164984464645386,-2.172482967376709,0.4378881752490997,-1.4698270559310913,0.4086360037326813,-0.9126852750778198,0.1016160547733306,-1.6921056509017944,0.099364548921585,-2.152998924255371,0.0983419194817543,-1.4181997776031494,0.1241625174880027,-0.8799505829811096,-0.29172483086586,-1.578955888748169,-0.2737804353237152,-1.9575875997543333,-0.2170505821704864,-1.4199966192245483,-0.1530668884515762,-1.0070536136627195,A
0.0,0.0,0.6957269906997681,-0.2433882057666778,1.2715097665786743,-0.9280094504356384,1.4397650957107544,-1.719774603843689,1.4319239854812622,-2.392550230026245,0.9027263522148132,-1.6642080545425415,0.9505861401557922,-2.1295223236083984,0.8206101059913635,-1.5706905126571655,0.7390962839126587,-1.046412706375122,0.4923776388168335,-1.7227826118469238,0.5309315919876099,-2.1787517070770264,0.4475224912166595,-1.4678624868392944,0.4144233465194702,-0.9100719094276428,0.1037871465086937,-1.694797158241272,0.1098127588629722,-2.162594795227051,0.1039264351129531,-1.4191842079162598,0.1253232657909393,-0.8791961669921875,-0.2946428060531616,-1.5810229778289795,-0.2698987424373626,-1.964755892753601,-0.2154158949851989,-1.4223084449768066,-0.1552490293979644,-1.0084750652313232,A
0.0,0.0,0.6902032494544983,-0.2349435836076736,1.263158679008484,-0.9153468012809752,1.4307276010513306,-1.709238052368164,1.4277660846710205,-2.3781142234802246,0.9030119776725768,-1.659191012382507,0.9503458738327026,-2.117809295654297,0.8250715136528015,-1.5636364221572876,0.7424761652946472,-1.040513515472412,0.4977881610393524,-1.7172982692718506,0.5294687151908875,-2.1665384769439697,0.4500162005424499,-1.465550184249878,0.4188650846481323,-0.9080362915992736,0.1149180084466934,-1.6927329301834106,0.1159526035189628,-2.146273374557495,0.114246167242527,-1.4132064580917358,0.1388420611619949,-0.877814769744873,-0.2764091491699219,-1.582813739776611,-0.2553741335868835,-1.954945683479309,-0.1967905461788177,-1.411813735961914,-0.1306302398443222,-1.0002702474594116,A
